id,date,masthead,title,page,words,pollster,url
45663154,1950-10-21,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL ""Let Volks-Deutsche Come,"" Public Says",4,246,Gallup,https://trove.nla.gov.au/newspaper/article/45663154
26734944,1950-10-21,"The Mercury (Hobart, Tas. : 1860 - 1954)",VOLKS-DEUTSCHE AS MIGRANTS FAVOURED,14,244,Gallup,https://trove.nla.gov.au/newspaper/article/26734944
244339872,1950-10-25,"The Herald (Melbourne, Vic. : 1861 - 1954)",SURVEY FAVORS U.S. DEMOCRATS,15,74,Gallup,https://trove.nla.gov.au/newspaper/article/244339872
76690810,1950-10-26,"The Charleville Times (Brisbane, Qld. : 1896 - 1954)",Gallup Poll On A-Bomb,3,70,Gallup,https://trove.nla.gov.au/newspaper/article/76690810
82923967,1950-10-26,"The Daily News (Perth, WA : 1882 - 1955)",Gallup Poll Let Germany have back her arms,8,223,Gallup,https://trove.nla.gov.au/newspaper/article/82923967
266585942,1950-10-27,"The Guardian (Perth, WA : 1937 - 1954)",MEETING FAVOURED,3,46,Gallup,https://trove.nla.gov.au/newspaper/article/266585942
82927828,1950-10-28,"The Daily News (Perth, WA : 1882 - 1955)",Time to abolish the Upper Houses?,6,78,Gallup,https://trove.nla.gov.au/newspaper/article/82927828
82925360,1950-10-31,"The Daily News (Perth, WA : 1882 - 1955)",German migrants favoured Gallup Poll,7,241,Gallup,https://trove.nla.gov.au/newspaper/article/82925360
132073586,1950-10-31,The Dubbo Liberal and Macquarie Advocate (NSW : 1894 - 1954),PRICE CONTROLS BY FEDERAL GOVT. FAVORED,2,327,Gallup,https://trove.nla.gov.au/newspaper/article/132073586
57081461,1950-11-01,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Unhappy French,3,248,Gallup,https://trove.nla.gov.au/newspaper/article/57081461
45682015,1950-11-04,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL ""Better Off Than Our Fathers Were""",4,298,Gallup,https://trove.nla.gov.au/newspaper/article/45682015
26737833,1950-11-04,"The Mercury (Hobart, Tas. : 1860 - 1954)","GALLUP POLL FINDS ""GOOD OLD DAYS"" NOT SO GOOD",12,283,Gallup,https://trove.nla.gov.au/newspaper/article/26737833
244343541,1950-11-04,"The Herald (Melbourne, Vic. : 1861 - 1954)",Most Are Better Off Than Their Dads Were The Gallup Poll Exclusive To The Herald,7,340,Gallup,https://trove.nla.gov.au/newspaper/article/244343541
134390413,1950-11-06,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Gallup Poll Used As Listening Post,3,174,Gallup,https://trove.nla.gov.au/newspaper/article/134390413
50034096,1950-11-07,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",Most better off than Dad was,5,228,Gallup,https://trove.nla.gov.au/newspaper/article/50034096
244343038,1950-11-08,"The Herald (Melbourne, Vic. : 1861 - 1954)",Americans Favor Food For Tito,8,43,Gallup,https://trove.nla.gov.au/newspaper/article/244343038
82926683,1950-11-09,"The Daily News (Perth, WA : 1882 - 1955)",Most Better Off Than Father Were,9,295,Gallup,https://trove.nla.gov.au/newspaper/article/82926683
147952146,1950-11-09,Maryborough Chronicle (Qld. : 1947 - 1954),'Easy Street' For Australia Will Not Come Easily,4,689,Gallup,https://trove.nla.gov.au/newspaper/article/147952146
194959041,1950-11-09,"Daily Examiner (Grafton, NSW : 1915 - 1954)",On Saturday Night,2,223,Gallup,https://trove.nla.gov.au/newspaper/article/194959041
234510374,1950-11-10,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",BOWLS Gallup Poll,9,232,Gallup,https://trove.nla.gov.au/newspaper/article/234510374
293704556,1950-11-10,"The Colonist (Maryborough, Qld. : 1884 - 1952)",'Easy Street' For Australia Will Not Come Easily,3,742,Gallup,https://trove.nla.gov.au/newspaper/article/293704556
82926189,1950-11-11,"The Daily News (Perth, WA : 1882 - 1955)",Leave our hours alone Gallup Poll,6,354,Gallup,https://trove.nla.gov.au/newspaper/article/82926189
244341417,1950-11-11,"The Herald (Melbourne, Vic. : 1861 - 1954)",The Gallup Poll Exclusive To The Herald POLL FAVORS PART IN U.N. POLICE FORCE,10,311,Gallup,https://trove.nla.gov.au/newspaper/article/244341417
45679156,1950-11-13,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL ""We Should Join U.N. Police Force""",4,311,Gallup,https://trove.nla.gov.au/newspaper/article/45679156
45665525,1950-11-14,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL English Hotel Hours Gain Public Support,10,353,Gallup,https://trove.nla.gov.au/newspaper/article/45665525
45666136,1950-11-16,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL U.N. Should Run Korean Election' !,8,218,Gallup,https://trove.nla.gov.au/newspaper/article/45666136
45679208,1950-11-18,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL Public Apathy On Federal Budget,5,220,Gallup,https://trove.nla.gov.au/newspaper/article/45679208
230347555,1950-11-19,"The Sun (Sydney, NSW : 1910 - 1954)",Not many knew the Budget,19,50,Gallup,https://trove.nla.gov.au/newspaper/article/230347555
50039789,1950-11-22,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",GALLUP POLL FINDS AUSTRALIA FAVOURS U.N. POLICE FORCE,4,250,Gallup,https://trove.nla.gov.au/newspaper/article/50039789
45670211,1950-11-23,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL Menzies Government Is Still Safe,4,319,Gallup,https://trove.nla.gov.au/newspaper/article/45670211
85641471,1950-11-23,"The Daily News (Perth, WA : 1882 - 1955)",Budget passed their way unheard Gallup Poll,8,230,Gallup,https://trove.nla.gov.au/newspaper/article/85641471
244339502,1950-11-23,"The Herald (Melbourne, Vic. : 1861 - 1954)",Menzies Government Is Still Safe GALLUP POLL SHOWS--,2,312,Gallup,https://trove.nla.gov.au/newspaper/article/244339502
50036475,1950-11-25,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",Gallup Poll Want price control,7,296,Gallup,https://trove.nla.gov.au/newspaper/article/50036475
244344319,1950-11-25,"The Herald (Melbourne, Vic. : 1861 - 1954)",3 IN 4 WANT PRICE CONTROLS TO STAY,10,432,Gallup,https://trove.nla.gov.au/newspaper/article/244344319
26742223,1950-11-25,"The Mercury (Hobart, Tas. : 1860 - 1954)",MOST AUSTRALIANS WANT CONTINUATION OF PRICE CONTROL,14,400,Gallup,https://trove.nla.gov.au/newspaper/article/26742223
230343566,1950-11-26,"The Sun (Sydney, NSW : 1910 - 1954)",Majority favors price control,19,165,Gallup,https://trove.nla.gov.au/newspaper/article/230343566
45671160,1950-11-27,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL Federal Price Control Favored,6,389,Gallup,https://trove.nla.gov.au/newspaper/article/45671160
282818311,1950-11-27,Junee Southern Cross (NSW : 1942 - 1943; 1949 - 1955),LOSS OF O'FARRELL CUP WILL GIVE ALL CLEAR TO COMPETITION AND SAVE ADMINISTRATORS MUCH WORRY,2,781,Gallup,https://trove.nla.gov.au/newspaper/article/282818311
50047598,1950-11-28,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",Gallup Poll finds U.K. APPROVES HEALTH PLAN,4,132,Gallup,https://trove.nla.gov.au/newspaper/article/50047598
45682869,1950-11-28,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL Approval For U.K. Health Plan,9,231,Gallup,https://trove.nla.gov.au/newspaper/article/45682869
244341004,1950-11-28,"The Herald (Melbourne, Vic. : 1861 - 1954)","Russia ""Out To Rule World""",15,147,Gallup,https://trove.nla.gov.au/newspaper/article/244341004
26742438,1950-11-28,"The Mercury (Hobart, Tas. : 1860 - 1954)",BIG MAJORITY FAVOUR U.K. HEALTH SCHEME,8,209,Gallup,https://trove.nla.gov.au/newspaper/article/26742438
45675942,1950-11-30,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL Stable Money, Not Inflation, Wanted",9,248,Gallup,https://trove.nla.gov.au/newspaper/article/45675942
244342285,1950-11-30,"The Herald (Melbourne, Vic. : 1861 - 1954)",The Gallup Poll Exclusive To The Herald Police Raids Smash Gang In Britain,10,215,Gallup,https://trove.nla.gov.au/newspaper/article/244342285
249780277,1950-11-30,"Labor Call (Melbourne, Vic. : 1906 - 1953)",LET'S FACE IT IS IT TOO LATE?,4,532,Gallup,https://trove.nla.gov.au/newspaper/article/249780277
76691317,1950-11-30,"The Charleville Times (Brisbane, Qld. : 1896 - 1954)",Not Many Knew The Budget,6,48,Gallup,https://trove.nla.gov.au/newspaper/article/76691317
26742913,1950-11-30,"The Mercury (Hobart, Tas. : 1860 - 1954)",PEOPLE SEEK END OF C.O.L. SPIRAL,22,240,Gallup,https://trove.nla.gov.au/newspaper/article/26742913
279610940,1950-12-01,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",“End inflation”: Gallup Poll,22,121,Gallup,https://trove.nla.gov.au/newspaper/article/279610940
266586394,1950-12-01,"The Guardian (Perth, WA : 1937 - 1954)",EXPECTING WAR,2,29,Gallup,https://trove.nla.gov.au/newspaper/article/266586394
45664264,1950-12-02,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL £1 Basic Wage ""About Right""",4,269,Gallup,https://trove.nla.gov.au/newspaper/article/45664264
26743398,1950-12-02,"The Mercury (Hobart, Tas. : 1860 - 1954)","POLL FINDS BASIC WAGE INCREASE IS ""ABOUT RIGHT""",20,253,Gallup,https://trove.nla.gov.au/newspaper/article/26743398
85640186,1950-12-02,"The Daily News (Perth, WA : 1882 - 1955)","In WA, we prefer State price control GALLUP POLL FINDS",6,387,Gallup,https://trove.nla.gov.au/newspaper/article/85640186
230875384,1950-12-02,"The Sun (Sydney, NSW : 1910 - 1954)",Many would use A-bomb,1,83,Gallup,https://trove.nla.gov.au/newspaper/article/230875384
157881676,1950-12-02,The Newcastle Sun (NSW : 1918 - 1954),Many In U.S.A. Favor Bomb,1,107,Gallup,https://trove.nla.gov.au/newspaper/article/157881676
279616936,1950-12-04,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)","£1 wage rise ""about right,"" most say",25,195,Gallup,https://trove.nla.gov.au/newspaper/article/279616936
50047643,1950-12-05,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",GALLUP POLL Stable money wanted,6,203,Gallup,https://trove.nla.gov.au/newspaper/article/50047643
45683208,1950-12-05,"The Advertiser (Adelaide, SA : 1931 - 1954)",ACCURACY OF GALLUP POLL IN U.S.,12,138,Gallup,https://trove.nla.gov.au/newspaper/article/45683208
279608565,1950-12-06,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",U.S. Gallup poll was only 1% out,23,117,Gallup,https://trove.nla.gov.au/newspaper/article/279608565
50033866,1950-12-06,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",Gallup gave right tip,5,132,Gallup,https://trove.nla.gov.au/newspaper/article/50033866
45679711,1950-12-07,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL Means Test Favored For Public Hospitals,9,269,Gallup,https://trove.nla.gov.au/newspaper/article/45679711
85642690,1950-12-07,"The Daily News (Perth, WA : 1882 - 1955)",People Value 'real' money more than jobs Gallup Poll,10,236,Gallup,https://trove.nla.gov.au/newspaper/article/85642690
26744471,1950-12-08,"The Mercury (Hobart, Tas. : 1860 - 1954)","Believe U.S.A. In Third War ""The Mercury"" Special Service",2,93,Gallup,https://trove.nla.gov.au/newspaper/article/26744471
50035886,1950-12-14,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",MURDER PENALTY MOST WANT HANGINGS,5,126,Gallup,https://trove.nla.gov.au/newspaper/article/50035886
80844436,1950-12-16,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL FINDS. Most workers have paid holidays,6,196,Gallup,https://trove.nla.gov.au/newspaper/article/80844436
26746189,1950-12-16,"The Mercury (Hobart, Tas. : 1860 - 1954)",MANY WILL TRAVEL FOR SUMMER HOLIDAYS,20,219,Gallup,https://trove.nla.gov.au/newspaper/article/26746189
98335887,1950-12-17,"Sunday Mail (Brisbane, Qld. : 1926 - 1954)",Soviet war poll,5,60,Gallup,https://trove.nla.gov.au/newspaper/article/98335887
230873829,1950-12-17,"The Sun (Sydney, NSW : 1910 - 1954)",No immediate Russian war--U.S. opinion,13,89,Gallup,https://trove.nla.gov.au/newspaper/article/230873829
45678908,1950-12-18,"The Advertiser (Adelaide, SA : 1931 - 1954)",Gallup Poll Big Holiday Efflux This Summer,4,231,Gallup,https://trove.nla.gov.au/newspaper/article/45678908
279614161,1950-12-18,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Summer holiday for 4 out of 10,4,81,Gallup,https://trove.nla.gov.au/newspaper/article/279614161
80846171,1950-12-19,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL FINDS. That £1 rise 'about right',11,284,Gallup,https://trove.nla.gov.au/newspaper/article/80846171
80845614,1950-12-21,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL There'll be a big holiday efflux.,8,248,Gallup,https://trove.nla.gov.au/newspaper/article/80845614
248320013,1951-01-01,"The Herald (Melbourne, Vic. : 1861 - 1954)",The Gallup Poll Exclusive To The Herald,6,124,Gallup,https://trove.nla.gov.au/newspaper/article/248320013
248320020,1951-01-01,"The Herald (Melbourne, Vic. : 1861 - 1954)",Free Medicine For One In Five,6,178,Gallup,https://trove.nla.gov.au/newspaper/article/248320020
27017611,1951-01-01,"The Mercury (Hobart, Tas. : 1860 - 1954)",ONE FAMILY IN FIVE HAS RECEIVED FREE DRUGS UNDER SCHEME,16,294,Gallup,https://trove.nla.gov.au/newspaper/article/27017611
265026731,1951-01-02,"The Daily News (Perth, WA : 1882 - 1955)",Chinese and the A-bomb Gallup Poll,6,151,Gallup,https://trove.nla.gov.au/newspaper/article/265026731
45709349,1951-01-02,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL One In Five Has Had Free Medicine,8,298,Gallup,https://trove.nla.gov.au/newspaper/article/45709349
50111956,1951-01-02,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",GALLUP POLL SURVEY FREE MEDICINE FOR ONE FAMILY IN FIVE,5,236,Gallup,https://trove.nla.gov.au/newspaper/article/50111956
45698713,1951-01-06,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL Menzies Government In Strong Position,12,301,Gallup,https://trove.nla.gov.au/newspaper/article/45698713
45701434,1951-01-09,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL Your Vote: Habit Or Reason?,4,430,Gallup,https://trove.nla.gov.au/newspaper/article/45701434
265032027,1951-01-09,"The Daily News (Perth, WA : 1882 - 1955)",Free medicine for one in five Gallup Poll,6,292,Gallup,https://trove.nla.gov.au/newspaper/article/265032027
27016729,1951-01-09,"The Mercury (Hobart, Tas. : 1860 - 1954)",WHY ELECTORS WOULD VOTE FOR FEDERAL CHOICES,5,395,Gallup,https://trove.nla.gov.au/newspaper/article/27016729
248319719,1951-01-09,"The Herald (Melbourne, Vic. : 1861 - 1954)",The Gallup Poll Exclusive To The Herald Your Vote: Habit Or Reason?,10,414,Gallup,https://trove.nla.gov.au/newspaper/article/248319719
45705796,1951-01-10,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL ""China Driven Into Korean War""",4,114,Gallup,https://trove.nla.gov.au/newspaper/article/45705796
157883982,1951-01-11,The Newcastle Sun (NSW : 1918 - 1954),"Truman's Popularity Lower, Says Poll",8,47,Gallup,https://trove.nla.gov.au/newspaper/article/157883982
265033012,1951-01-11,"The Daily News (Perth, WA : 1882 - 1955)",Most would vote for Liberal-CP GALLUP POLL FINDS,6,285,Gallup,https://trove.nla.gov.au/newspaper/article/265033012
279667545,1951-01-11,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",China “acting on Russian orders”,11,46,Gallup,https://trove.nla.gov.au/newspaper/article/279667545
229191625,1951-01-11,"The Sun (Sydney, NSW : 1910 - 1954)",Truman losing popular backing,11,78,Gallup,https://trove.nla.gov.au/newspaper/article/229191625
248317962,1951-01-11,"The Herald (Melbourne, Vic. : 1861 - 1954)",Worries Reflect Living Costs,7,39,Gallup,https://trove.nla.gov.au/newspaper/article/248317962
45695052,1951-01-11,"The Advertiser (Adelaide, SA : 1931 - 1954)","""No Reason"" For Voting To the Editor",4,175,Gallup,https://trove.nla.gov.au/newspaper/article/45695052
45708033,1951-01-12,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL Mr. Truman's Popularity ""At Lowest Point""",8,194,Gallup,https://trove.nla.gov.au/newspaper/article/45708033
248324281,1951-01-13,"The Herald (Melbourne, Vic. : 1861 - 1954)","Enlist Our Full-time Army For ""Anywhere""",5,272,Gallup,https://trove.nla.gov.au/newspaper/article/248324281
27007995,1951-01-13,"The Mercury (Hobart, Tas. : 1860 - 1954)","MOST AUSTRALIANS WANT ARMY TO SERVE ""ANYWHERE""",14,255,Gallup,https://trove.nla.gov.au/newspaper/article/27007995
50109488,1951-01-15,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",GALLUP POLL SAYS Anzacs needed abroad,1,258,Gallup,https://trove.nla.gov.au/newspaper/article/50109488
45707092,1951-01-15,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL ""Enlist Full-time Army For Anywhere""",4,262,Gallup,https://trove.nla.gov.au/newspaper/article/45707092
265025076,1951-01-16,"The Daily News (Perth, WA : 1882 - 1955)",Truman's popularity at four-year low Gallup Poll,6,187,Gallup,https://trove.nla.gov.au/newspaper/article/265025076
45697071,1951-01-17,"The Advertiser (Adelaide, SA : 1931 - 1954)",GALLUP POLL 'British Do Not Trust Germans',4,105,Gallup,https://trove.nla.gov.au/newspaper/article/45697071
157890324,1951-01-18,The Newcastle Sun (NSW : 1918 - 1954),POLL FAVORS EISENHOWER,8,68,Gallup,https://trove.nla.gov.au/newspaper/article/157890324
45698264,1951-01-18,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL ""Threat Of War Is Chief Worry Today""",8,364,Gallup,https://trove.nla.gov.au/newspaper/article/45698264
248326654,1951-01-18,"The Herald (Melbourne, Vic. : 1861 - 1954)",Threat Of War Is Chief Worry Today,5,341,Gallup,https://trove.nla.gov.au/newspaper/article/248326654
279667559,1951-01-18,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",World Round-Up PICKING A PRESIDENT,5,342,Gallup,https://trove.nla.gov.au/newspaper/article/279667559
27016260,1951-01-18,"The Mercury (Hobart, Tas. : 1860 - 1954)","EISENHOWER FAVOURED AS PRESIDENT ""The Mercury"" Special Service",2,110,Gallup,https://trove.nla.gov.au/newspaper/article/27016260
229190653,1951-01-18,"The Sun (Sydney, NSW : 1910 - 1954)",War fear is No. 1 worry,28,379,Gallup,https://trove.nla.gov.au/newspaper/article/229190653
27016253,1951-01-18,"The Mercury (Hobart, Tas. : 1860 - 1954)",Threat Of Another World War Is Australians' Biggest Worry,15,378,Gallup,https://trove.nla.gov.au/newspaper/article/27016253
50101173,1951-01-19,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",TEST POLL BACKS SENATE ABOLITION,6,238,Gallup,https://trove.nla.gov.au/newspaper/article/50101173
45706251,1951-01-20,"The Advertiser (Adelaide, SA : 1931 - 1954)","GALLUP POLL Public Opinion Leans To ""Abolishing Senate""",3,301,Gallup,https://trove.nla.gov.au/newspaper/article/45706251
248321228,1951-01-20,"The Herald (Melbourne, Vic. : 1861 - 1954)","OPINION LEANS TO ""ABOLISH SENATE""",10,317,Gallup,https://trove.nla.gov.au/newspaper/article/248321228
27012531,1951-01-20,"The Mercury (Hobart, Tas. : 1860 - 1954)",MOVE ABOLITION MOVE 'PROBABLY WOULD SUCCEED',15,438,Gallup,https://trove.nla.gov.au/newspaper/article/27012531
59596511,1951-01-21,"Sunday Times (Perth, WA : 1902 - 1954)",Truman would lose now — but in 1952?,10,460,Gallup,https://trove.nla.gov.au/newspaper/article/59596511
265032889,1951-01-23,"The Daily News (Perth, WA : 1882 - 1955)",Threat of war is chief worry GALLUP POLL FINDS,6,373,Gallup,https://trove.nla.gov.au/newspaper/article/265032889
